,CRUDE_PETRO,CRUDE_BRENT,CRUDE_DUBAI,CRUDE_WTI,COAL_AUS,COAL_SAFRICA,NGAS_US,NGAS_EUR,NGAS_JP,iNATGAS,COCOA,COFFEE_ARABIC,COFFEE_ROBUS,TEA_AVG,TEA_COLOMBO,TEA_KOLKATA,TEA_MOMBASA,COCONUT_OIL,GRNUT,FISH_MEAL,GRNUT_OIL,PALM_OIL,PLMKRNL_OIL,SOYBEANS,SOYBEAN_OIL,SOYBEAN_MEAL,MAIZE,RICE_05,RICE_A1,WHEAT_US_HRW,BANANA_EU,BANANA_US,ORANGE,BEEF,CHICKEN,LAMB,SHRIMP_MEX,SUGAR_EU,SUGAR_US,SUGAR_WLD,TOBAC_US,LOGS_CMR,LOGS_MYS,SAWNWD_CMR,SAWNWD_MYS,PLYWOOD,COTTON_A_INDX,RUBBER_TSR20,RUBBER1_MYSG,PHOSROCK,DAP,TSP,UREA_EE_BULK,POTASH,ALUMINUM,IRON_ORE,COPPER,LEAD,Tin,NICKEL,Zinc,GOLD,PLATINUM,SILVER
2004-03-31,0.07184221271334845,0.09077982089773684,0.07025262775063412,0.05602550422916508,0.15884452245415703,0.005899722127188589,0.00322364227706351,-0.0077419741536155495,0.014448135747386015,0.0013281775837610255,-0.042201136204266354,0.023985074074442836,-0.009491596681571346,-0.03326468623529305,0.03410647081430562,-0.11946702996247616,-0.034267899972333926,0.0648305345722644,-0.019764028041140413,-0.03264384807636311,-0.054994998968076914,0.03379400566863655,0.10018427556257059,0.1153646547921019,0.01071821622002389,0.09638949431642807,0.03425998175578471,0.10896479788489266,0.13201717938179858,0.029839050009416113,0.08740567650997327,0.024014876213714342,0.11755605247098525,-0.02292737894054475,0.019491343246973547,-0.021542292246575778,0.02053634149501926,-0.021499164954006278,0.023141278641374274,0.10089852095437468,-0.0020383035125162152,-0.030853656878921498,-0.01928382944064566,-0.09682192043712323,0.0,-0.019283829440615463,-0.026219472557185097,0.019311602650097154,0.04121367522715447,0.0,-0.02975267446144514,0.0021149109046261216,-0.030190972279145356,0.0,-0.017738001482928034,0.0,0.0864551785763954,-0.002250201377315797,0.13271582279192096,-0.0991885736046001,0.016511290743491003,0.004408881572596002,0.06123052241724736,0.11498089230951813
2004-04-30,0.0013749620121741302,-0.013009372890143922,0.019564085120742813,-0.0007098987184726013,0.08445383083851299,0.10594857800938051,0.05754145753790252,0.015424470325631656,0.006128721941373483,0.046905132603018984,-0.04504588145753008,-0.03414012342726691,-0.009032496061626871,0.10096204961917904,0.0015218550109872275,0.35991822683568003,-0.03320867099665348,0.07181128046665108,-0.010695179443567682,-0.01673042825920934,-0.025047127175040096,-0.0146217335217802,0.08247652878357403,-0.14291460656033284,-0.024922539083812367,0.008803699329797077,0.04323939358088413,0.012329066421553847,0.03598873233223543,0.0018303114483364524,-0.18590682663076455,0.04052364492385674,-0.08456921127473632,0.03801613852719177,0.02321187385861656,-0.01283021922615557,0.01621320071372212,-0.012835394919178178,-0.003933108912385297,0.018405427542715236,-0.003126740125277472,-0.022417271505278613,0.014054836653292213,-0.022693807556736445,0.0,0.014054836653290437,-0.03746462349805496,0.0010226960730886914,0.030215568784654256,0.0,-0.029284850485779224,0.0,-0.01641755851402582,0.0,0.04357153852508855,0.0,-0.020140868509932908,-0.1622950679083237,0.16154789249669754,-0.06529223809176621,-0.06835274153027449,-0.008413153521058092,-0.02147914523089689,-0.010686062449835054
2004-05-31,0.10804787681432293,0.12795581272981194,0.10402301829588412,0.093059718962484,0.05813602658766914,0.10655028379341491,0.10287960598419787,0.0076239251106595685,0.0,0.08054364705453487,-0.012736254974146322,0.02033790496475618,0.005210487587051671,-0.00313091801896459,-0.004130932336984361,0.0050501884582945245,-0.011428695823622825,-0.02754995176823094,0.01229523685703704,-0.013899837689034023,0.0,-0.06814237557176384,-0.017463867821114754,-0.12479077281378803,-0.06846615998099548,-0.12056929318741982,-0.04035671646215988,-0.0370216790119251,-0.01028527066017304,-0.01725672818726398,0.04153197003276432,0.05015332195812683,0.015969081969223697,0.09648113046958118,0.024807074421138497,-0.018988419246864785,-0.009113567635114173,-0.009327772096412112,-0.013956478121584848,-0.037155976888091136,0.0015898656660677801,0.034027628736588156,-0.04931829036804203,0.06703843727035608,0.06136894637630075,-0.04931829036803226,0.008140474353386051,-0.0261286172041649,-0.017217701473894342,0.0,-0.042390622292881375,0.0,0.056963652908375906,0.0,-0.06355565692518184,0.0,-0.07579003418217489,0.07070787816789714,0.054720994881442664,-0.14460647622056477,-0.004304683859531089,-0.049514649131221056,-0.08382456676875893,-0.19750492777382056
2004-06-30,-0.055147749426018855,-0.07458081395530547,-0.03142564809555237,-0.05757882671667902,0.05368246462410564,0.1739632991797535,-0.010210082883886473,0.01507566240544711,0.02613214027684796,-0.004130430376048544,-0.01046662578124058,0.0656014058740838,0.08666941480731433,0.0026361802356414943,-0.1130805289463519,0.11435872319713736,-0.011560822401076032,-0.08447523563532844,0.035286539184393284,0.0031055925581533472,-0.044932618648260814,-0.1310319856294493,-0.12458343279284279,-0.06876685724709208,-0.07645285765185328,-0.14632630662800405,-0.03893673889325555,-0.013015368112069936,-0.0014107691030176284,-0.05647763603035916,-0.07502504399509599,0.0814230358305924,0.05361614201603199,0.03227394356983926,0.038849724464181334,0.014199804573454156,-0.018692133012153,0.022050249249215115,-0.03553194095650947,0.08898104475267732,-0.00034305255721012173,0.011704790152535338,0.05263123935788894,0.011514965995246484,0.005934735519808498,0.027525318226800266,-0.0802489746683579,-0.03532194711856554,0.014953687360945933,0.0,-0.0024887038845511356,0.0,0.15225673986718746,0.0,0.033019049585854,0.0,-0.01726730361420259,0.0731895433338261,-0.02729462511053704,0.19657838254246052,-0.006668174486708978,0.02214605190571639,-0.002819376411588692,-0.0009548819059281843
2004-07-31,0.0640040060401974,0.08648704930402928,0.031752099993386906,0.07081845424748767,0.030186290313375608,0.09086750835525947,-0.05623582494261514,0.06516176827522768,0.005934735519814716,-0.029431690821501988,0.10707831433268039,-0.09258915579850069,-0.10154982164545365,0.02433138924902467,0.061651897198919225,-0.0006666741699815626,0.01810749062739042,0.01657912880291157,0.02122276156060554,-0.010912033450982683,-0.013966529539082728,-0.03549083569734002,-0.0026934356000332116,-0.05576357451845482,0.03933706817373572,-0.11086937463841373,-0.16228422627891703,0.007612869828721891,-0.011834457647003305,-0.0271343916243989,-0.1629070853788244,0.0,0.07665327801049703,0.018186632356209875,0.016349138001529373,0.007631544261186507,0.009284725910257308,0.007596251328347348,0.01638781796899036,0.13226796857775058,-0.013361867352476686,0.010407419328991807,0.009171866638188142,0.03145089143029711,0.005899722127182372,0.0009413675016798351,-0.12435106596391346,-0.04287957253609964,-0.06908688148341693,0.0,0.05548123402506189,0.0759171997052297,0.15617976405403855,0.0,0.018634789300779886,0.0,0.04431078474559058,0.07658601208996707,-0.017585438639803996,0.10443220382507512,-0.03297885211441276,0.014467704381216251,0.00243650673698248,0.07432850417287962
2004-08-31,0.10492929686613461,0.11460979628573975,0.10492769275855096,0.09574525982938642,-0.03523680609944435,-0.07382727039749248,-0.09419526065551076,0.013921338518608106,0.01759576189037948,-0.06609538972073636,0.10017605257253648,-0.017906907294926777,-0.06036438361026272,0.033360980055700096,0.10940182385707858,-0.02839821736190906,0.02671976116698216,-0.06483751949530792,-0.03698625407969658,-0.022187914975361878,-0.01008994336012492,0.007383017620391286,0.00461511602079856,-0.05148195583514337,-0.0007109024627141025,-0.04558502267335118,-0.007585252264553866,0.035128678548549175,0.011363758650315248,-0.06378494454575456,-0.19072957209103908,-0.0970239762820595,-0.0607404643054452,0.03707261423884467,-0.010349380860115942,-0.012018718832905284,-0.07002860436048364,-0.011981484726982905,-0.012899152581687279,-0.04345446459111524,-0.0030720301008955175,0.01594679513010444,-0.009022502617766825,-0.007339687575923293,0.0,-0.009022502617789918,-0.05004928221495475,-0.0061280065705948406,-0.03386373049960034,0.0,0.03222935201285093,0.01811174994304654,0.05877872205293855,0.1125347194058266,-0.010044585891633595,0.0,0.01332155880896213,-0.019105545627053466,-0.0024812061158083765,-0.09370188017737568,-0.012736612978605955,0.006058112620070943,0.047240721823411214,0.05333425672119896
2004-09-30,-0.011645415018442407,0.00813239273281452,-0.07648187321779432,0.02216478743856154,-0.06763755164994123,-0.04213261069737584,-0.04876699776445892,0.016000341346441127,0.05100255445237267,-0.029464317224369374,-0.11195115853251936,0.08910355808742693,0.009684595135994067,0.01818013523429307,0.03800574367535203,-0.01775503850404969,0.03802265435400515,0.046737477851689135,-0.0013590760376311906,0.0016012813669732395,-0.017156022084477307,0.021485770860772746,0.043388467927881536,-0.019048194970694432,-0.0050570055956544735,0.014339454761649328,-0.061286936156096594,-0.01581477346602167,-0.02938226415299372,0.06666209351440067,0.2857637831083355,-0.01648737410902079,-0.03734515289951576,0.00459528474465265,-0.024581494519735902,-0.004296488196197545,-0.03951812164603519,-0.014831006921600498,0.02350735703326956,0.015247466329105341,-0.017959962783148598,0.02232124518434464,0.0031448065180015305,0.044298836145219234,0.0,0.0031448065180299523,0.037769834181092005,0.00542956058445751,0.007991324765300817,0.0,0.0019203078392671102,0.0,0.10593374582542836,0.13084709414937468,0.01839273909706929,0.0,0.016990253080716222,0.014693913370487088,-0.0002616197715230584,-0.030325769892533216,-0.0006437750864067837,0.011827114041924602,-0.0009312908481193816,-0.03929038524999506
2004-10-31,0.1195909943843807,0.1383483366434617,0.05751592814539075,0.14779739564924643,0.022322355437898622,-0.02175124593236255,0.22128727493214928,0.09097177820572666,0.021858793812499,0.18351464333123335,-0.042925371550057656,0.0009936654649419507,-0.0780246907229929,-0.0079219557340664,0.05558469747163086,-0.013668155026503093,-0.07953315352238371,-0.02309571479464889,-0.04082199452025481,0.00637960696403983,-0.0008655760948972357,-0.03661691505483411,-0.018158461138328974,-0.043228734550820214,-0.030565459016458796,-0.02613777331255207,-0.0425246365422991,0.0365194468277128,-0.02454110891611716,-0.00590242980531297,-0.02638494186998827,-0.08260352853521002,0.02184191818325286,-0.04890291009660497,-0.028013036227673926,0.014358605884016828,0.0004686035699621449,0.007350416279519545,0.03856276831419203,0.09424565785152983,0.011380991685105535,0.022394880102477366,-0.006622057749383181,0.021841918177798902,0.011696039763196886,0.009907244201820653,-0.06868226936741215,0.057609549326494924,0.017296091315389894,0.0,0.0154672922933079,0.0,0.10438582877046887,0.01727158650866034,0.0541839223168612,0.0,0.03974519170624102,-0.002882964736147464,0.002844542037887976,0.08195145481031396,0.08806088646082877,0.03679301435418747,-0.007648085015048878,0.10256121130970319
2004-11-30,-0.10696050909878396,-0.1459315805430612,-0.07463340093412718,-0.09446616537186436,-0.06946602030107751,0.017644463979708647,-0.05195643057288768,0.026559273072354728,-0.018182319083190235,-0.032969149438130785,0.11402205457817322,0.11392706968708011,0.032310980999744165,-0.004972586355693198,0.01937126475110451,-0.004404388941043891,-0.03882344108290381,0.026135230812545984,-0.0037988732571490047,0.022013467537178144,0.010688708921740009,0.007396238470454897,0.011891574061281496,0.043228734550820214,-0.03896778450899774,-0.0023298086117469197,-0.0005247966533454829,0.06043173918491718,0.050149783685471405,0.041886477583617854,0.33900079350488777,-0.006968669316093412,-0.25291764550587603,-0.009994530724995565,-0.017141697031167635,0.029349123130460786,0.03904951807607304,0.027296152436814936,-0.04524958218450925,-0.03492227239306667,0.0022297623319813553,0.03940249333540535,0.020864356688218066,-0.02243338721512611,0.011560822401080806,0.03767147500456858,-0.06739607132997977,0.0027992773095557033,-0.029673388023945063,0.0,0.009634665058780634,0.017789541563498545,-0.07557841454485104,0.03499684203709652,-0.003122088653203292,0.0,0.036045110055299645,0.03687021078707886,0.002783996868053862,-0.02522694528328806,0.028405288851356403,0.04399439918310488,0.015308346875540835,0.05452555618762256
2004-12-31,-0.07594093281081049,-0.08249987616568566,-0.017790975194620806,-0.11394742842476013,-0.010944672657200005,-0.11247308435971703,0.07807013788213757,0.01003017435993736,0.021779445264039854,0.06059333393025934,-0.0007378386754550714,0.14273890081630103,0.11564072420199711,-0.02978671756970297,-0.013381146424420232,-0.10630924676880793,0.03882344108290381,-0.007616183045308311,0.002568950545534854,0.01696262721957975,0.0065550006995573895,-0.018672626538389636,-0.01196767466631865,0.019048194970694432,-0.016402793087848977,0.03502053724562959,0.01738088194151466,0.07092002567753486,0.03779283658114174,-0.01735849344553131,0.014298716119019533,0.006968669316093412,-0.04169457201764504,-0.019155515289753455,-0.01460700128341269,0.03633077296889242,0.0024749703262507694,0.03839437893538705,0.005135187250424833,0.0109690313705737,-0.0012951672889709442,0.003586317604280964,-0.06003999987034003,0.030876120809359975,0.0,0.06843316692688717,-0.010969741276911887,-0.024468597561931094,-0.03833221909216614,0.0,-0.012590623462980233,0.01747859727395973,-0.1921694430061125,0.008561132302033592,0.01926363602072012,0.0,0.007229165880900723,0.0073197423640385395,-0.05864563052187144,-0.019892966648813015,0.07436076139226966,0.006135336573597883,-0.007247557639745494,-0.05593599365698476
2005-01-31,0.09584180068714554,0.11066156401959981,0.09864390694769432,0.07979779418222721,0.015100719066314383,-0.0543154164194628,-0.06704556464923095,0.08601287466004015,-0.027299238487637822,-0.029688381815656584,-0.06580956646217645,0.028778964550043362,0.006514681021193708,-0.06754215103258487,-0.0282337102535819,-0.18420766348080791,-0.0013253812410686239,-0.012307847674597028,-0.013989473651755624,0.08420458599083513,0.0007778885580771444,-0.06323054678806717,-0.02435819362878089,-0.013295542481244205,-0.059866386724976905,0.043240688741322586,0.009038681092445877,0.03096222560396722,0.028929027116734396,-0.0018290795470647936,0.044700809551723675,0.17185025692665912,-0.06940089145531192,-0.00758599012934702,-0.0029368596733096997,-0.026427238656909546,-0.0013492244007653476,-0.026448673705057824,0.0037314123435027158,0.05540603757429885,-0.004716779351014111,-0.02300546693918104,0.005677890710413358,-0.04252387323601248,0.0449513878622696,0.005677890710454214,0.05299224151016303,0.0005053908463367174,0.0008454515214455782,0.0,-0.012031832561292255,0.0,-0.0035149421074445186,0.0,-0.008010675902227149,0.539436157807256,0.007773987872765176,-0.02256774139324058,-0.1005243565411078,0.05208752832029262,0.054543560200042585,-0.04168439169258509,0.012686794151347769,-0.06803557200585786
2005-02-28,0.04205933684981389,0.028355905638903778,0.07931926110605625,0.02411173687792667,-0.061169708609219775,-0.09784170347749788,-0.0015893314887909238,0.005479465764625768,0.029092960941664803,0.0012671575597922313,0.05103927175551026,0.12030980625700449,0.10957241237527572,-0.01581493557319158,-0.021459156722509865,-0.006600938454335736,-0.01705441769602095,0.0,-0.03607389802418126,0.004389180418753469,0.0,0.008960356566985794,0.012723034812916367,-0.0019138761822841133,-0.0477589256260158,0.021720040551137743,-0.022228881154509494,0.010398707220898196,0.024239640763943804,-0.015910817889091433,0.12766556950378866,0.41323213745143905,0.14816900135912725,0.002453386902826815,0.004633212921488161,0.004949663841867347,-0.009950330853167877,0.004976284017842059,-0.012834766139587894,0.04265517560191601,0.01416546244020811,-0.007188190009147277,-0.002145858924646582,-0.008082598391585094,0.0,0.0030020489797237815,0.022803671516332433,0.023963206715594376,0.06177229690694602,0.0,-0.007096066819944902,0.0,0.006210361529116248,0.0,0.02605550548208857,0.0,0.02606122243501119,0.025277152486514076,0.0446217662031394,0.05658948263941532,0.06205952075607257,-0.001604947357655817,0.006092661835360502,0.060242404685787676
2005-03-31,0.12809043947110643,0.15291298794861152,0.1074037979987379,0.12167148579771947,0.020383060810854392,-0.028829845474991345,0.1257364205272009,0.005449604767564509,0.001790510773788112,0.09267230276880856,0.07177108464302434,0.11086412503953857,0.1827660102245725,-0.0014832602888100732,0.015689654404595466,-0.031131475820739996,0.0033670065479043942,0.09446546625275953,-0.005067643403320332,-0.03264384807635867,0.0,0.08065589485584912,0.10682079786406629,0.10536051565782589,0.09234780781553731,0.07225194216587383,0.05916603884481919,0.009438079497306795,-0.007579895522768609,-0.0012100820586340433,0.05856573176971752,-0.11681638503090346,0.40143787336062714,0.018211016813312386,0.001693480506333056,0.00256560470520939,0.0,0.009513537175655451,0.011785077862341287,-0.02447285651872555,0.012858457086814212,0.012558902935499106,0.01367107721358618,-0.008522323065911941,0.016349138001528374,0.005109486297234511,0.07299735937563906,0.005166274970234308,0.04626358546646506,0.0,0.01675682535989864,0.0,0.15607154096340103,0.0,0.05023449787579093,0.0,0.03793200021208598,0.026697858805174945,0.03863687360100876,0.05335101491049521,0.03407999385083649,0.024499592151212113,0.002899808519029712,0.027803336696151648
2005-04-30,-0.005953800024708578,-0.023384591915670327,0.032914090338868274,-0.022502825492727307,0.006361655905648078,0.020754431469445667,0.026144110765651263,0.05977174329991741,0.014209830572653015,0.03355288131566603,-0.1015408434003715,-0.04158446143078631,0.024736948548565035,0.08432541438228414,-0.02919217795138218,0.314977586426784,-0.0135365857175333,-0.044643842476665085,-0.008177583346699713,-0.016730428259207564,-0.009399368525732754,-0.0005895261036030774,-0.054429400114455184,-0.024434025337281895,0.004019939883043833,-0.04740490770494077,-0.036681566634604756,0.01525453309306446,-0.019759149980462354,-0.06929918570150839,-0.041717932916372935,-0.2905848321097423,0.05772470055125267,-0.0020875158122626303,0.0016906174779074967,-0.01633126709123789,-0.008444646782742815,-0.005779851947872006,0.029317539633614276,-0.03320282100791472,0.006405072658924205,-0.09542230288017173,0.0025383578550695063,-0.0417091964358729,-0.005420067469349199,-0.01924899632983834,0.011314530970235992,-0.010772687544542997,-0.004333124724301918,0.0,0.019395259757739147,0.0,0.10898089716589077,0.0,-0.0441790977289811,0.0,0.004424593937567778,-0.018332354096058268,-0.03185295151327061,-0.003015229506660333,-0.05390459435579409,-0.010698957206566995,-0.0022752350014618727,-0.01525087062503161
2005-05-31,-0.05716977838958881,-0.0635139189155538,-0.04564084139569813,-0.061298613980625305,0.0012187691941294432,-0.008141157583699599,-0.10040786852163808,0.005106394074573917,0.012270092591814219,-0.07083601157873964,-0.05007746583143924,-0.008995795445329469,0.09968929221368455,-0.07248430495239311,-0.06872914080473058,-0.10328497474860154,-0.03997056833003765,-0.04827483305779534,-0.01278133436473361,-0.013899837689033134,-0.008622229653641789,-0.017315877765231136,-0.054410681821361884,0.0,-0.014577786620315614,-0.035797443106194926,-0.008984786407815193,-0.011674271831114247,-0.02287608166397348,0.017263037056899577,0.1003415843973865,0.042680731122966664,-0.06986560514538026,0.011030405179466296,0.0038905508811539202,-0.03921824124734119,-0.014544871441956264,-0.019811273103153615,0.03142036159589734,0.0,0.003005874014176513,0.05696271630979677,0.04223089955807957,0.0032899575429308214,0.02150620522097313,0.02235365681691004,-0.023449846931961754,-0.0028150374608847673,0.035033522872915446,0.0,0.011344027195415052,-0.0018581609558321333,0.055723322752402105,0.0,-0.08283269419064343,0.0,-0.04377136955940664,0.0023436596423369593,-0.00231240126127652,0.04775710672180011,-0.04444375649054777,-0.017295574158115556,0.0015828180926735769,-0.013634131941860916
2005-06-30,0.11936915220871791,0.1096710178060567,0.1246728266901993,0.12398347093250361,-0.006108754488321377,0.06844776381469098,0.10508294332496004,0.0033898337545117396,-0.010507977598415152,0.07631612320430747,0.020552533003616702,-0.05780473293779875,0.06807692987663974,0.02185045419939774,-0.06518948160965099,0.133002693347677,-0.012489011570774755,-0.012833152982986817,-0.02112021731094771,0.0031055925581506827,-0.011638214355544463,0.0037706598961930737,-0.006330849492640844,0.07813820430914298,0.04038322025513441,0.029974709800073107,0.017484214116930907,-0.030410083471125837,-0.04477148039679513,-0.009810620475082743,-0.17893839158562458,-0.24141531755825163,-0.15890931846967915,0.003333071889753514,0.0025853168508118696,-0.033271590601752665,0.011560822401076365,-0.02104475154197577,-6.52592394033702e-05,0.05216602171567075,0.007854045250908825,-0.0422573135366342,0.002954758716423811,-0.042445936415249186,0.0,-0.015952504065889883,-0.02897433760449175,0.04918095801881031,0.0681686390067428,0.0,0.031942912879125096,-0.0006201550586348858,-0.16297859395082348,0.0,-0.007139608945823106,0.0,0.08123796922757087,-0.002033288056088267,-0.06431845099580791,-0.046664895582448906,0.025485710261418326,0.020607628727276506,0.01587371275553373,0.040206630923522946
2005-07-31,0.04491220550876207,0.05850896081265988,0.03616744597397403,0.03958462647154981,-0.0019627091678486863,0.04356631702322167,0.05943477352761084,0.0827722862838629,0.059795778006034306,0.0649960058834127,-0.03440150981333934,-0.09726818656826408,-0.036305938248937825,0.029783568102597135,-0.0035892431111546608,0.049061549823561146,0.042185516924627076,-0.05263315544859992,-0.024940631850352446,-0.010912033450983571,-0.016454906785610568,0.006223674389249645,-0.04685725084189496,-0.02649161544697609,0.0019796512649419284,0.012634692840974182,0.10195923817010755,-0.02937460867990449,-0.016746802866560273,0.013569553880512508,-0.3057027612270503,-0.19086861735995397,-0.221896186348358,0.00954077806809428,0.003608251334660195,-0.038161235011968664,0.032567328662544526,-0.03816159304665845,0.002076417444081935,0.06315635091061944,-0.009191622423497137,3.708630635035348e-05,0.011784452609382434,-0.011175155023843253,0.0,-0.029688795597184736,0.016378119568853156,0.13664438893217315,0.15058098595063352,0.0,0.01768001853617296,-0.001241465088065219,0.019915309700941464,0.0,0.027061425753466928,0.0,0.025258400442055517,-0.14323690218100626,-0.06082120915699818,-0.10281120018109036,-0.06584796526750747,-0.014449415039034186,-0.007321444984350833,-0.04133223569866562
2005-08-31,0.09350426396662126,0.10712960060349008,0.06896387582543895,0.10184442012399231,-0.035494853367051604,-0.035961717638002266,0.23327221284140798,0.021572485254127693,0.027802281311951837,0.18014701325387872,-0.004458302849546736,-0.0158624331783912,-0.10770527274293273,-0.02396125448931241,0.06625787648724962,-0.15005400142220815,0.029508669808356314,-0.096961707842798,-0.038697145653307174,-0.02218791497536543,-0.011817291591161627,-0.01337782963333023,-0.10147704366392407,-0.08396538011733412,-0.020120534075189767,-0.02702643148905004,-0.05600145785010646,0.021625362433671746,0.02642696345208506,0.03744396803561223,0.09978008087842188,0.008717258847407594,0.01156391108133481,-0.018693613663372632,0.0,0.02404179001549167,-0.028666899259713663,0.024044931452027962,-0.06823302652334673,0.02963936943462686,-0.016317179102080637,0.020091474735887793,0.030742085038873768,0.021614246933137515,0.01058210933052628,0.02849074951614039,-0.019650133806760783,-0.009060476271555595,-0.05597693922236413,0.0,0.014138354051210555,0.0006209251984659048,-0.062175118990824174,0.0,0.04885210926195338,0.0,0.04953438152156053,0.03738249651400771,0.0027270939687262796,0.021173276401423635,0.08345370773727456,0.031196545689636146,0.027946065579164348,0.0026907952652845957
2005-09-30,-0.0032824909265745106,-0.01744226106625124,-0.0014620120529578173,0.008926817469032677,-0.08216540004349016,-0.0598357916106651,0.29047975072639565,0.0030441423812284096,0.03018497633839745,0.23129709214499616,0.016055568394958197,-0.0839242298111128,-0.10328881708573559,0.0033986468730065056,0.07115339841240753,-0.08501670012439494,0.017558841049629514,0.016231194928582937,-0.012325141232746972,0.0016012813669812331,0.002871163935919796,0.011439844530651833,0.03698625511969578,-0.040974074210305744,-0.008984392635172256,-0.01793294766552833,-0.05369082658912827,0.008626054719766962,0.012608152076313495,0.06699829957487591,0.09419201293832272,0.383788704614207,-0.011109975135240924,-0.001760563835033091,0.005835781464101908,-0.0013996317089195465,0.0011442958108682788,0.008367214692203306,0.03248682094402222,0.03755381997178753,0.005102761957728852,-0.01211704983178663,0.02267234370098059,-0.01425110403717067,0.010471299867299777,0.005782390274543303,0.018290514292123583,0.10208969608153534,0.05851538623024333,0.0,0.0391791771519463,-0.0018639334380630146,0.008952611272113664,0.0,-0.015067104534767672,0.0,0.015698914464856273,0.05060716928919007,-0.057986310912877315,-0.045648327293525526,0.07357942921375749,0.040538986879808725,0.01788174966887457,0.01694549605560458
2005-10-31,-0.05845558003331597,-0.07344495992301692,-0.05215931262104112,-0.04964644871761692,-0.06367946727123464,-0.07513964458609124,0.049023366494647114,0.10109611687136866,0.013986241974739855,0.05692579358251493,-0.03207887235905443,0.0543792906897409,0.013983278691303225,0.019112730592338867,0.039742300182107115,0.0038667405912347075,0.008827914123565428,0.048875346672997644,0.06716571587897224,0.006379606964035389,-0.0342749423551405,0.030095416781612094,0.0787253868544111,-0.023077947282544642,0.05956662857958772,-0.03970506707656174,0.056349438427000464,0.004023446344305626,0.008778065143306257,0.0495807064506808,-0.03519707075423601,0.059088916361592136,0.08457735156857396,-0.01949190264857037,-0.01002514661937881,-0.02922147960416699,0.021944099637022152,-0.025028414910698515,0.02589529547995595,0.07563099079356772,0.00355605484428434,-0.019892380352943384,-0.02585649285304381,-0.019782663759848162,0.0,-0.03329147134052235,0.05745223397944249,0.02208800556243562,0.0031199436639907097,0.0,0.02309571479464889,0.0,0.024069257032833136,0.0,0.04713734570646899,0.0,0.051016650635235194,0.07402789516340391,-0.05468381683071577,-0.1372977963847255,0.06298756815087359,0.029917582742480242,0.017728732043353013,0.06976607580511174
2005-11-30,-0.05551742774627311,-0.05238767190778404,-0.04495036801872221,-0.06767467590747422,-0.10929365740458508,-0.12722049227177168,-0.2595903420186909,0.02442455200707494,0.01986314349941165,-0.19858493273315947,-0.009666860135939148,0.025284489961378442,0.07924937165414056,-0.02528019248713187,-0.04378454764531603,0.01791104999683435,-0.047326392256449745,-0.008554372096658547,-0.014459659306832684,0.022013467537181697,-0.08587191878488198,-0.0017126957729720615,-0.0049856965830894495,-0.004875680063483934,-0.03462171643852763,-0.011730077191273836,-0.06661646906674523,-0.03066800656675106,-0.03701523532491713,-0.04080519019815654,0.021673779106945797,-0.06782259633876114,0.07603704229398206,0.001958225168839034,-0.02293094106391702,-0.024666671950000163,-0.010572587516059606,-0.016228407745025097,-0.0038737155052330774,0.02311213987574856,0.03192049093843252,-0.019268937025056943,-0.02782970373826288,-0.019273137505046556,0.020619287202744196,0.0036978902931128488,-0.024414793835511567,-0.030403537918992696,-0.06207300770782981,0.0,-0.0010152285135944794,0.0,0.08662460460035604,0.09381875521765437,0.061274584702283086,0.0,0.05033513157161984,0.013490908068674479,-0.04178625674270009,-0.023426202763403126,0.07912394147320168,0.014300386108483387,0.033389068069043404,0.02599387169035161
2005-12-31,0.024883077181717894,0.02159814990863662,0.03479301699828996,0.019224242056579577,0.004260206345010342,0.07379532559819113,0.2068178774585414,0.004013383313458796,-0.018321123147596374,0.16130590367443354,0.04458043867694683,-0.01845399191242625,0.09168137553903213,-0.0015368699100030137,0.007125140941871222,-0.042080596543575155,0.030254408357802298,-0.05111244620910327,0.03868889755628668,0.016962627219577087,0.0,-0.021550457697653513,-0.04861282633232733,0.031748698314579826,-0.03879785157618887,0.061522267740852676,0.06859375504287346,0.009852296443011888,-0.01321340545839167,0.020425337930148224,-0.06661776506750705,0.09211528891554693,-0.034837702272880966,-0.01934137079597964,-0.021419053286079848,0.0015456637134547702,0.006312013742894251,0.005790379935561529,0.012104933448203403,0.15665820370883532,0.02950676080322978,0.0059640053438903,0.02428677048976624,0.005984292245401868,0.0,0.014853316153659257,-0.0019231391548549248,0.03144619494865358,0.04965342646127274,0.0,-0.001016260250065848,0.0,-0.09419378193180172,0.0,0.09166819589023323,0.0,0.06953511884815633,0.09871886961007004,0.08604364698519795,0.10293451731824099,0.12302585242985487,0.06778486772835546,0.014418566622224738,0.09152114610139916
